TUCASEID,TULINENO,EEINCOME1,ERBMI,ERHHCH,ERINCOME,ERSPEMCH,ERTPREAT,ERTSEAT,ETHGT,ETWGT,EUDIETSODA,EUDRINK,EUEAT,EUEXERCISE,EUEXFREQ,EUFASTFD,EUFASTFDFRQ,EUFFYDAY,EUFDSIT,EUFINLWGT,EUSNAP,EUGENHTH,EUGROSHP,EUHGT,EUINCLVL,EUINCOME2,EUMEAT,EUMILK,EUPRPMEL,EUSODA,EUSTORES,EUSTREASON,EUTHERM,EUWGT,EUWIC,EXINCOME1
20150605152351,1,1,31.6,3,1,-1,10,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  5049981.964541,2,3,1,76,6,-1,2,2,1,-1,2,2,-1,260,-1,0
20150605152354,1,1,27.4,3,1,-1,0,30,0,0,-1,2,1,2,-1,1,7,1,1, 10519822.857117,2,3,2,62,6,-1,-1,-1,2,-1,-1,-1,-1,150,2,0
20150605152356,1,2,27.4,3,3,5,0,30,0,0,-1,1,1,1,2,2,-1,-1,1, 15782134.931180,2,2,1,68,6,1,-1,-1,2,2,1,1,-1,180,2,0
20150605152357,1,2,24.0,3,3,5,30,0,0,0,-1,2,2,1,2,2,-1,-1,1,  8202295.583595,2,3,1,64,6,1,1,2,1,-1,1,6,2,140,-1,0
20150605152359,1,1,21.9,1,1,-1,30,50,0,0,-1,2,1,1,5,1,3,2,1,  6462348.598352,2,2,2,67,6,-1,-1,-1,2,-1,-1,-1,-1,140,2,0
20150605152362,1,1,46.9,3,1,5,30,10,0,0,2,1,1,2,-1,2,-1,-1,1, 15780920.827786,2,5,2,60,6,-1,1,2,3,1,-1,-1,2,240,-1,0
20150605152364,1,1,24.9,3,1,-1,45,0,0,0,-1,2,2,1,3,1,1,2,1,  3103437.012700,2,1,1,64,6,-1,1,2,1,-1,1,-2,2,145,-1,0
20150605152370,1,2,27.5,3,3,-1,50,0,0,0,-1,1,2,2,-1,1,3,2,1,  2810382.187471,2,2,1,64,6,1,1,2,1,2,1,2,2,160,-1,0
20150605152372,1,1,37.1,3,1,5,75,0,0,0,1,1,2,1,6,2,-1,-1,1, 14221954.797803,2,3,3,66,6,-1,1,2,3,1,1,3,2,230,-1,0
20150605152378,1,1,21.0,3,1,-1,40,188,0,0,-1,2,1,1,6,1,1,1,1, 30895337.960681,2,2,2,62,6,-1,-1,-1,2,-1,-1,-1,-1,115,2,0
20150605152379,1,1,-1.0,3,1,5,150,0,0,-1,-1,2,2,2,-1,2,-1,-1,1, 13300996.745367,2,4,3,62,6,-2,1,2,1,-1,1,1,2,-2,-1,74
20150605152389,1,1,46.9,3,1,-1,84,0,0,0,1,1,2,2,-1,2,-1,-1,1,  4321210.463284,2,3,1,65,6,-1,-1,-1,2,1,1,1,-1,282,-1,0
20150605152390,1,1,29.0,3,1,-1,45,0,0,0,-1,2,2,2,-1,1,6,1,1,  2839651.129356,2,3,1,74,6,-1,1,2,1,-1,1,2,2,226,-1,0
20150605152397,1,2,-1.0,3,2,5,105,3,-1,0,-1,2,1,1,7,1,2,2,1, 11195961.213466,2,3,2,-2,6,-2,-1,-1,2,-1,-1,-1,-1,155,2,0
20150605152399,1,1,30.3,3,1,5,180,150,0,0,1,1,1,1,2,1,4,1,1,  6912547.741141,2,4,1,70,6,-1,1,2,1,1,2,4,2,211,-1,0
20150605152401,1,1,23.7,3,1,-1,60,0,0,0,-1,1,2,2,-1,1,2,2,1, 12696978.052222,2,4,2,71,6,-1,-1,-1,2,2,-1,-1,-1,170,2,0
20150605152412,1,1,20.1,3,1,5,30,0,0,0,-1,1,2,1,2,2,-1,-1,1, 19024461.346192,2,2,1,60,6,-1,1,2,1,2,1,3,2,103,-1,0
20150605152413,1,2,24.9,3,5,-1,10,10,0,0,-1,2,1,1,6,2,-1,-1,1, 29737425.835376,2,1,2,64,6,3,-1,-1,2,-1,-1,-1,-1,145,2,0
20150605152428,1,1,33.0,3,1,5,30,15,0,0,-1,2,1,2,-1,1,5,1,1, 11968045.327078,2,3,2,70,6,-1,-1,-1,2,-1,-1,-1,-1,230,2,0
20150605152432,1,2,24.8,3,3,-1,45,30,0,0,-1,2,1,2,-1,2,-1,-1,1,  3486963.147483,2,4,1,63,6,1,1,2,1,-1,1,5,2,140,-1,0
20150605152433,1,2,35.6,3,5,-1,15,0,1,0,3,1,2,1,3,1,1,1,2,  7920220.628579,2,5,1,77,6,2,1,2,1,1,1,1,-2,300,-1,0
20150605152434,1,1,25.1,3,1,2,60,91,0,0,-1,1,1,1,5,1,2,1,1,  2704941.708531,2,2,2,69,6,-1,-1,-1,2,2,-1,-1,-1,170,2,0
20150605152435,1,1,20.7,3,1,5,270,0,0,0,-1,1,2,1,5,1,2,2,1, 15390784.724584,2,2,3,69,6,-1,1,2,3,2,1,2,2,140,-1,0
20150605152437,1,1,25.5,3,1,5,140,0,0,0,2,1,2,2,-1,1,1,1,1, 24651570.046645,2,4,2,70,6,-1,-1,-1,2,1,-1,-1,-1,178,-1,0
20150605152438,1,2,37.5,1,3,5,0,0,0,0,-1,2,2,2,-1,1,-2,2,1,  4412025.681522,2,3,2,75,6,1,-1,-1,2,-1,-1,-1,-1,300,1,0
20150605152441,1,1,21.3,3,1,5,110,20,0,0,1,1,1,2,-1,2,-1,-1,1,  3842151.710267,2,3,1,68,6,-1,1,2,1,1,1,1,1,140,2,0
20150605152442,1,1,23.7,3,1,-1,75,0,0,0,2,1,2,1,5,1,3,2,1,  5541953.939124,2,1,2,71,6,-1,-1,-1,2,1,-1,-1,-1,170,2,0
20150605152445,1,1,24.0,3,1,-1,275,0,0,0,-1,1,2,1,3,1,2,2,1,  7246221.596300,2,3,1,68,6,-1,1,2,1,2,1,1,1,158,-1,0
20150605152452,1,1,27.4,3,1,1,135,0,0,0,-1,1,2,1,2,1,2,1,1, 13682100.220827,2,2,3,61,6,-1,1,2,1,2,2,1,1,145,-1,0
20150605152458,1,1,25.7,3,1,5,40,25,0,0,-1,1,1,1,3,1,1,2,1, 15948945.051032,2,2,3,67,6,-1,1,2,3,2,1,2,2,164,-1,0
20150605152459,1,2,20.5,3,5,-1,0,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  6410767.331015,1,5,3,65,6,2,1,2,1,2,5,1,2,123,-1,0
20150605152461,1,2,33.9,3,5,-1,70,15,0,0,2,1,1,1,5,2,-1,-1,1,  4579068.625686,2,2,1,66,6,3,1,2,1,1,2,2,2,210,2,0
20150605152464,1,1,25.0,3,1,2,100,0,0,0,-1,2,2,1,7,1,2,2,1,  6741291.562032,2,2,1,65,6,-1,1,2,1,-1,1,3,2,150,-1,0
20150605152465,1,1,34.3,3,1,1,1,0,0,0,-1,1,2,2,-1,1,3,1,1,  7022148.572168,2,3,1,59,6,1,1,2,1,2,2,2,2,170,-1,82
20150605152467,1,1,26.6,3,1,5,110,15,0,0,1,1,1,1,5,1,5,2,1, 11317355.473641,2,2,2,69,6,-1,-1,-1,2,1,-1,-1,-1,180,2,0
20150605152471,1,1,26.6,3,1,-1,80,5,0,0,-1,1,1,1,5,2,-1,-1,1,  4625398.850464,2,3,1,66,6,-1,2,2,1,2,1,6,-1,165,-1,0
20150605152477,1,1,-1.0,3,1,5,30,5,0,-1,1,1,1,1,2,2,-1,-1,1,  4166173.203898,2,4,1,67,6,-1,1,2,3,1,1,2,2,-3,-1,0
20150605152479,1,1,21.8,3,1,5,120,30,1,0,-1,1,1,2,-1,2,-1,-1,1, 13201693.048195,2,2,2,77,6,-1,-1,-1,2,2,-1,-1,-1,184,-1,0
20150605152486,1,1,40.7,3,1,-1,95,0,0,0,-1,2,2,1,7,2,-1,-1,1, 22999846.501359,1,4,1,72,6,-1,1,2,1,-1,1,4,2,300,-1,0
20150605152487,1,1,41.2,3,1,5,30,0,0,0,-1,1,2,2,-1,1,4,1,1, 17293270.343948,2,3,2,66,6,-1,-1,-1,2,2,-1,-1,-1,255,2,0
20150605152490,1,1,22.2,3,1,5,45,2,0,0,1,1,1,1,4,2,-1,-1,1,  9913690.720869,2,1,1,70,6,-1,1,2,1,1,1,2,2,155,2,0
20150605152499,1,1,27.3,3,1,1,100,10,0,0,-1,1,1,1,4,1,4,1,1,  2045308.862046,2,3,1,69,6,-1,1,2,1,2,1,1,2,185,2,0
20150605152503,1,2,29.9,3,5,-1,60,0,0,0,-1,1,2,1,3,2,-1,-1,1,  3607679.201431,1,3,1,66,6,2,-1,-1,2,2,2,1,-1,185,-1,0
20150605152504,1,1,22.9,3,1,-1,120,40,0,0,2,1,1,1,10,1,1,2,1, 12599600.327807,2,1,2,69,6,-1,-1,-1,2,1,-1,-1,-1,155,-1,0
20150605152509,1,1,15.8,3,1,-1,135,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  2267066.632263,2,2,1,69,6,-1,1,1,1,-1,1,3,2,107,-1,0
20150605152515,1,1,22.3,3,1,-1,30,15,0,0,2,1,1,1,3,1,2,1,1, 15938905.539762,2,2,2,64,6,1,-1,-1,2,1,-1,-1,-1,130,2,73
20150605152519,1,2,-1.0,3,5,-1,60,0,-1,-1,2,1,2,1,3,1,1,1,2,  6174921.089287,2,-2,1,-2,6,2,2,2,1,1,1,2,-1,-2,2,0
20150605152520,1,1,27.6,3,1,1,20,16,0,0,-1,1,1,1,4,1,3,2,1, 50668940.372851,2,2,3,62,6,-1,2,2,3,2,1,3,-1,151,2,0
20150605152525,1,1,23.3,3,1,5,110,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 21498968.614659,2,5,2,65,6,-1,-1,-1,2,2,-1,-1,-1,140,2,0
20150605152530,1,-2,27.6,3,-1,-1,70,40,0,0,-1,1,1,2,-1,1,4,2,1,  9684337.772636,1,4,3,64,6,-2,1,2,1,2,3,1,2,161,-1,2
20150605152531,1,1,34.2,3,1,-1,25,0,0,0,-1,1,2,1,6,1,2,2,1,  6385617.580072,2,2,2,66,6,-1,-1,-1,2,2,-1,-1,-1,212,2,0
20150606150015,1,2,36.3,3,5,-1,40,10,0,0,-1,1,1,1,4,2,-1,-1,2,  6908512.539802,1,4,1,67,6,2,1,2,1,2,5,1,2,232,-1,0
20150606150055,1,2,-1.0,3,5,5,45,0,0,-1,2,1,2,1,2,1,1,2,3, 11853377.293438,1,4,1,63,6,2,-1,-1,2,1,1,2,-1,-5,2,0
20150606150056,1,2,23.5,3,5,-1,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  2914534.045213,2,3,1,64,6,3,1,2,1,-1,1,1,2,137,-1,0
20150606150085,1,2,29.2,3,5,-1,60,0,0,0,-1,1,2,1,7,1,1,2,1,  7881968.302658,2,3,1,64,6,2,1,2,1,2,1,1,2,170,-1,0
20150606150101,1,2,48.8,3,5,-1,15,0,0,1,-1,2,2,2,-1,1,1,2,2,  3540566.900340,2,4,1,70,6,2,1,2,1,-1,1,2,2,340,2,0
20150606150113,1,1,42.5,3,1,-1,45,10,0,0,-1,1,1,2,-1,1,1,2,1, 17181977.905608,2,3,1,63,6,-1,1,2,1,2,1,3,2,240,2,0
20150606150150,1,2,31.7,3,5,-1,0,30,0,0,-1,1,1,1,5,1,3,1,1,  8357916.627671,1,3,1,69,6,3,1,2,1,2,1,6,2,215,-1,0
20150606150503,1,2,20.3,3,5,-1,10,30,0,0,2,1,1,2,-1,1,2,2,2,  7619979.360060,2,4,1,62,6,2,1,2,1,1,1,2,2,111,2,0
20150606150519,1,2,26.2,3,5,-1,125,5,0,0,-1,1,1,2,-1,2,-1,-1,1,  3910872.521011,2,2,1,63,6,2,2,2,1,2,1,5,-1,148,-1,0
20150606150521,1,2,20.5,3,5,-1,90,0,0,2,2,1,2,2,-1,1,1,2,1,  3131396.327076,2,5,1,58,6,3,1,2,1,1,1,2,2,98,-1,0
20150606150524,1,1,24.4,3,1,-1,0,20,0,0,-1,2,1,1,5,2,-1,-1,1,  6514078.305190,2,1,2,74,6,-1,-1,-1,2,-1,-1,-1,-1,190,2,0
20150606150537,1,1,34.0,3,1,5,105,15,0,0,-1,1,1,1,4,1,3,2,1,  2911524.172632,2,3,1,74,6,-1,1,2,1,2,1,3,1,265,2,0
20150606150552,1,1,23.0,3,1,5,150,60,0,0,-1,2,1,1,2,1,2,2,2, 10817390.402459,2,1,2,63,6,-1,2,-2,1,-1,-1,-1,-1,130,2,0
20150606150560,1,-2,20.0,3,-1,-1,105,25,0,0,-1,1,1,1,7,2,-1,-1,1,  1113896.333072,2,1,2,66,6,-2,1,2,1,2,-1,-1,1,124,2,2
20150606150584,1,2,25.0,3,5,-1,80,10,0,0,2,1,1,1,6,1,2,2,1,  9444827.137367,2,3,2,74,6,2,-1,-1,2,1,-1,-1,-1,195,2,0
20150606150613,1,1,34.0,3,1,5,120,0,0,0,-1,2,2,1,1,1,3,1,1, 12221106.233363,2,2,3,62,6,-2,1,2,1,-1,1,4,2,186,2,71
20150606150620,1,1,25.2,3,1,-1,60,65,0,0,-1,1,1,1,7,1,1,2,1,  1527391.737336,2,1,1,62,6,-1,1,2,1,2,3,1,2,138,-1,0
20150606150623,1,1,29.4,3,1,5,20,5,0,0,1,1,1,1,6,2,-1,-1,1, 11423991.491264,2,1,1,70,6,-1,1,2,1,1,3,5,2,205,2,0
20150606150626,1,1,23.8,1,1,-1,178,5,0,0,-1,1,1,1,7,1,3,1,1,  5142288.754672,2,2,1,62,6,-1,2,2,1,2,1,2,-1,130,2,0
20150606150638,1,1,34.7,3,1,5,120,15,0,0,-1,2,1,1,7,1,2,2,1,  3078006.638254,2,2,1,74,6,-1,1,2,1,-1,5,5,2,270,2,0
20150606150645,1,1,31.7,3,1,-1,20,10,0,0,-1,1,1,1,3,1,5,1,1,  3421205.109991,2,4,1,73,6,-1,1,2,1,2,1,4,2,240,-1,0
20150606150646,1,1,32.3,3,1,-1,20,50,0,0,-1,2,1,1,9,1,4,2,1,  2791804.727696,2,3,1,66,6,-1,-1,-1,2,-1,1,3,-1,200,-1,0
20150606150647,1,2,23.9,3,5,-1,30,120,0,0,2,1,1,2,-1,1,2,2,1, 14125183.680375,2,1,1,63,6,2,-1,-1,2,1,1,2,-1,135,-1,0
20150606150649,1,1,-1.0,3,1,5,35,5,0,-1,1,1,1,2,-1,2,-1,-1,1, 19554503.158266,2,1,1,64,6,-1,1,2,1,1,1,6,2,-2,-1,0
20150606150694,1,1,22.9,2,1,5,165,0,0,0,1,1,2,1,7,1,2,2,1,  5418023.690980,2,1,1,66,6,-1,1,2,1,1,1,2,2,142,2,0
20150606150708,1,2,33.4,3,5,-1,15,0,0,0,-1,2,2,1,5,2,-1,-1,1,  5681835.937801,2,2,1,69,6,2,1,2,1,-1,1,1,2,226,-1,0
20150606150732,1,1,-1.0,3,1,5,75,0,0,-1,-1,2,2,1,4,1,2,2,1,  5550884.408909,2,3,1,63,6,-1,1,2,1,-1,1,4,1,-3,-1,0
20150606150735,1,1,25.8,3,1,5,90,15,0,0,1,1,1,2,-1,2,-1,-1,1,  4272004.482407,2,2,2,70,6,-1,-1,-1,2,1,-1,-1,-1,180,-1,0
20150606150739,1,1,26.9,3,1,5,50,0,0,0,-1,2,2,1,32,1,2,2,1,  3082636.052027,2,2,2,75,6,1,-1,-1,2,-1,-1,-1,-1,215,2,71
20150606150762,1,1,23.0,3,1,5,65,5,0,0,1,1,1,2,-1,1,5,1,1, 26551460.958781,2,1,1,63,6,-1,1,2,1,1,2,1,2,130,2,0
20150606150783,1,2,22.7,3,5,-1,165,0,0,0,-1,1,2,2,-1,1,1,2,1,  2342414.064584,2,4,1,62,6,2,1,2,1,2,1,1,2,124,-1,0
20150606150789,1,1,23.0,3,1,5,125,5,0,0,-1,2,1,1,4,1,2,2,1, 13100509.616181,2,1,1,71,6,-1,1,2,1,-1,1,2,1,165,2,0
20150606150825,1,2,25.1,3,5,-1,90,0,0,0,-1,2,2,2,-1,1,2,2,1, 19992426.297604,2,1,1,71,6,3,-1,-1,2,-1,2,2,-1,180,2,12
20150606150842,1,1,23.5,3,1,5,80,0,0,0,3,1,2,2,-1,1,3,1,1,  2959286.454283,2,2,2,72,6,-1,-1,-1,2,1,-1,-1,-1,173,2,0
20150606150856,1,1,29.9,3,1,-1,30,30,0,0,-1,1,1,2,-1,1,3,2,1,  4520316.356588,2,3,1,66,6,-1,1,2,1,2,2,1,2,185,-1,0
20150606150857,1,-2,24.7,3,-1,-1,90,10,0,0,-1,2,1,1,4,1,2,2,1, 16801492.649045,2,2,1,62,6,-2,-1,-1,2,-1,1,2,-1,135,2,2
20150606150858,1,2,-1.0,3,3,5,0,75,-1,0,-1,2,1,1,7,2,-1,-1,1,  6649299.939408,2,4,1,-2,6,1,1,2,1,-1,1,3,1,135,2,0
20150606150860,1,2,30.0,3,5,4,15,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  7136654.288126,2,-2,1,66,6,2,-1,-1,2,-1,1,1,-1,186,-1,12
20150606150862,1,1,20.0,3,1,-1,60,0,0,0,-1,2,2,1,4,2,-1,-1,1, 47263796.768720,2,3,1,65,6,-2,2,2,1,-1,1,4,-1,120,2,75
20150606150867,1,1,28.0,3,1,5,15,19,0,0,-1,2,1,1,2,1,4,2,1,  2180870.519059,2,3,3,76,6,-1,-1,-1,2,-1,1,2,-1,230,2,0
20150606150889,1,1,-1.0,1,1,-1,65,25,0,-1,-1,1,1,1,4,1,1,2,1,  4958544.803826,2,2,1,63,6,-1,1,2,1,2,1,1,2,-3,-1,0
20150606150894,1,1,21.7,2,1,5,90,20,0,0,-1,1,1,1,4,1,2,1,1, 10415583.126551,2,1,1,72,6,-1,1,2,1,2,1,2,2,160,2,0
20150606150900,1,1,20.8,3,1,-1,85,0,0,0,-1,2,2,2,-1,1,2,2,1, 47872096.023123,2,1,2,70,6,-1,-1,-1,2,-1,-1,-1,-1,145,2,0
20150606150914,1,1,20.4,3,1,5,120,15,0,0,-1,2,1,1,3,1,1,2,1,  3638606.791467,2,4,1,63,6,-1,1,2,1,-1,1,4,2,115,2,0
20150606150915,1,1,26.1,3,1,-1,20,35,0,0,-1,2,1,1,5,1,1,2,1, 55930623.279072,2,2,1,70,6,-1,1,2,1,-1,1,6,2,182,-1,0
20150606150920,1,3,28.2,3,2,-1,60,40,0,0,-1,1,1,1,3,1,5,1,1,  6837762.377669,2,3,1,67,6,-1,1,2,1,2,1,6,2,180,-1,0
20150606150922,1,1,28.2,1,1,5,75,0,0,0,-1,1,2,1,7,1,3,2,1, 20689536.584990,2,1,3,67,6,-1,1,2,3,2,1,2,1,180,-1,0
20150606150943,1,1,39.9,3,1,-1,35,0,0,0,1,1,2,1,2,1,2,2,1,  2878265.788043,2,3,1,69,6,-1,1,2,1,1,2,1,2,270,-1,0
20150606150945,1,1,28.7,3,1,-1,95,0,0,0,-1,2,2,1,3,2,-1,-1,1,  2885779.634095,2,3,1,70,6,-1,1,2,1,-1,1,1,2,200,-1,0
20150606150956,1,1,31.5,3,1,-1,50,30,0,0,-1,1,1,1,4,1,3,2,1,  7738025.112322,2,2,1,63,6,-1,1,2,1,2,1,3,2,178,2,0
20150606150961,1,1,29.3,3,1,4,105,50,0,0,-1,1,1,2,-1,1,1,2,1, 14568790.278501,2,3,1,62,6,-3,1,2,1,2,2,2,2,160,2,83
20150606150992,1,1,21.1,1,1,5,45,0,0,0,-1,2,2,1,3,1,2,2,1,  8059223.033186,2,2,1,70,6,-1,-1,-1,2,-1,1,4,-1,147,2,0
20150606151026,1,1,22.6,3,1,-1,20,450,0,0,2,1,1,1,2,1,1,2,1, 15506391.132188,2,2,1,66,6,-1,1,2,1,1,1,-2,2,140,-1,0
20150606151041,1,1,21.9,3,1,-1,15,30,0,0,-1,1,1,1,5,2,-1,-1,1,  5478550.613042,2,2,1,67,6,-1,1,2,1,2,1,3,2,140,-1,0
20150606151047,1,1,24.0,3,1,-1,5,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  6048904.121315,2,3,1,64,6,-1,1,2,1,-1,1,-2,2,140,-1,0
20150606151056,1,2,25.4,3,5,-1,30,5,0,0,-1,2,1,1,7,2,-1,-1,1,  3692439.865078,2,3,1,72,6,2,1,2,1,-1,1,1,2,187,-1,0
20150606151073,1,1,18.3,3,1,-1,135,0,0,0,-1,2,2,1,7,1,2,2,1,  4002001.047182,2,4,2,65,6,-2,2,2,1,-1,-1,-1,-1,110,-1,73
20150606151078,1,1,22.3,3,1,5,95,0,0,0,2,1,2,1,3,1,1,2,1,  6140295.229710,2,3,3,71,6,-1,-1,-1,2,1,1,1,-1,160,-1,0
20150606151081,1,2,25.0,3,3,-1,80,20,0,0,-1,1,1,2,-1,1,1,1,1,  1888915.538181,2,1,1,60,6,1,1,2,1,2,1,2,2,128,-1,0
20150606151091,1,2,24.9,3,5,-1,125,0,0,0,-1,2,2,1,3,2,-1,-1,1,  3822650.616296,1,4,1,64,6,2,2,2,1,-1,2,4,-1,145,-1,0
20150606151106,1,2,20.8,3,2,5,0,45,0,0,-1,1,1,2,-1,1,3,1,1,  7127111.888071,1,3,2,65,6,-2,2,1,3,2,-1,-1,-1,125,2,0
20150606151109,1,2,54.9,2,5,-1,58,15,0,0,-1,2,1,2,-1,1,1,2,1,  8928033.244447,1,3,1,64,6,2,1,2,3,-1,1,2,2,320,1,0
20150606151116,1,1,30.3,3,1,5,115,0,0,0,-1,1,2,1,2,1,2,2,1,  6044450.114534,2,3,1,57,6,-1,1,2,1,2,3,3,1,140,2,0
20150606151122,1,1,25.7,3,1,-1,50,10,0,0,-1,2,1,1,4,1,3,1,1,  5465804.958622,2,4,1,69,6,-1,1,2,1,-1,1,2,2,174,-1,0
20150606151139,1,1,25.8,3,1,5,105,0,0,0,1,1,2,1,2,1,1,2,1, 18965782.424595,2,4,2,68,6,-1,-1,-1,2,1,-1,-1,-1,170,-1,0
20150606151142,1,2,31.7,3,5,3,85,0,0,0,2,1,2,1,3,1,2,2,1,  2812974.721050,2,3,2,69,6,3,-1,-1,2,1,-1,-1,-1,215,1,0
20150606151151,1,1,13.3,3,1,-1,30,0,0,2,-1,2,2,1,7,1,1,2,1,  3369541.428000,2,4,1,72,6,-1,1,2,1,-1,3,1,2,98,-1,0
20150606151154,1,1,30.0,3,1,-1,75,0,0,0,-1,1,2,2,-1,1,3,2,1,  5641361.026586,2,4,1,64,6,-1,1,2,1,2,1,2,2,175,-1,0
20150606151164,1,2,31.2,3,3,5,90,14,0,0,1,1,1,1,7,1,1,2,1,  6235718.550832,2,2,1,72,6,1,1,2,1,1,1,2,1,230,-1,0
20150606151183,1,2,29.7,3,3,-1,45,7,0,0,-1,1,1,2,-1,1,3,1,2,  7597971.213768,2,4,1,61,6,1,1,2,1,2,1,1,2,157,2,0
20150606151188,1,2,28.3,3,5,-1,0,90,0,0,-1,1,1,1,7,2,-1,-1,1,  2537864.262072,2,1,1,65,6,3,1,2,1,2,1,2,2,170,-1,0
20150606151203,1,1,29.0,3,1,5,45,0,0,0,-1,2,2,1,3,2,-1,-1,1,  8831719.870357,2,2,1,66,6,-1,1,2,1,-1,1,2,2,180,2,0
20150606151231,1,1,25.6,3,1,3,40,0,0,0,-1,2,2,1,7,2,-1,-1,1, 13919159.981333,2,2,1,62,6,-1,1,2,1,-1,1,5,2,140,-1,0
20150606151236,1,1,28.3,3,1,5,75,0,0,0,-1,1,2,1,4,2,-1,-1,1, 14411572.962733,2,2,1,60,6,-1,1,2,3,2,1,1,2,145,-1,0
20150606151237,1,1,23.5,3,1,-1,105,2,0,0,1,1,1,1,6,1,10,2,1,  3030310.901526,2,1,1,67,6,-1,1,2,1,1,5,6,2,150,2,0
20150606151239,1,1,23.9,3,1,5,90,15,0,0,-1,2,1,1,4,1,1,2,1,  2863964.670114,2,2,2,69,6,-1,-1,-1,2,-1,-1,-1,-1,162,2,0
20150606151245,1,1,37.6,3,1,-1,90,20,0,0,-1,1,1,1,2,2,-1,-1,1,  1871990.481493,2,3,1,67,6,-1,1,2,1,2,2,4,2,240,-1,0
20150606151249,1,1,35.9,3,1,5,60,15,0,0,-1,2,1,2,-1,1,3,2,1,  6287902.555411,2,2,1,61,6,-1,1,2,1,-1,1,2,2,190,2,0
20150606151257,1,3,20.3,3,2,-1,120,0,0,0,1,1,2,1,4,1,2,1,1,  5134982.468338,2,2,1,64,6,-1,1,2,1,1,1,5,1,118,2,0
20150606151282,1,1,28.2,3,1,5,90,20,0,0,-1,1,1,1,2,1,7,2,1,  3829983.178951,2,3,3,76,6,-1,-1,-1,2,2,1,1,-1,232,2,0
20150606151289,1,1,31.4,3,1,5,195,0,0,0,-1,1,2,2,-1,1,3,2,1,  3977776.828063,2,4,3,71,6,-1,1,2,3,2,1,2,2,225,-1,0
20150606151303,1,1,17.8,3,1,1,95,0,0,0,1,1,2,1,9,2,-1,-1,1, 12425074.142729,2,1,2,66,6,1,2,2,3,1,-1,-1,-1,110,-1,71
20150606151318,1,1,28.9,3,1,-1,60,0,0,0,2,1,2,2,-1,1,4,1,1, 15623861.069298,2,4,1,68,6,-1,-1,-1,2,1,1,2,-1,190,-1,0
20150606151324,1,1,32.6,3,1,5,40,10,0,0,2,1,1,2,-1,1,3,1,1, 23916484.118030,2,3,1,64,6,-1,1,2,1,1,1,1,2,190,2,0
20150606151326,1,1,33.5,3,1,5,100,0,0,0,2,1,2,1,3,1,2,2,1,  5580905.711396,2,2,3,71,6,-1,-1,-1,2,1,1,1,-1,240,-1,0
20150606151336,1,1,30.4,3,1,5,70,35,0,0,1,1,1,1,3,1,3,1,1,  5718098.709726,2,3,1,68,6,-1,1,2,3,1,1,1,2,200,2,0
20150606151356,1,2,-1.0,3,5,5,15,0,-1,0,-1,2,2,2,-1,1,3,2,2,  3595503.751002,2,4,1,-2,6,2,1,2,3,-1,1,2,1,155,2,0
20150606151366,1,1,26.2,3,1,-1,0,15,0,0,-1,2,1,2,-1,1,4,1,1,  7804230.580967,2,2,1,72,6,-1,1,2,1,-1,1,3,1,193,-1,0
20150606151370,1,-2,22.6,3,-1,5,60,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  4146624.083828,2,3,3,66,6,-2,1,2,3,2,2,2,2,140,-1,2
20150606151378,1,2,26.2,3,5,-1,10,0,0,0,-1,2,2,2,-1,2,-1,-1,2,  2520894.977386,2,4,1,63,6,3,1,2,1,-1,2,1,2,148,2,0
20150606151433,1,1,32.2,3,1,-1,95,5,0,0,-1,2,1,1,2,1,3,2,1,  2376642.958255,2,3,1,63,6,-1,1,2,1,-1,2,2,2,182,2,0
20150606151438,1,2,30.3,3,3,-1,30,15,0,0,-1,2,1,2,-1,2,-1,-1,1,  5609193.694041,2,1,1,73,6,1,-1,-1,2,-1,5,1,-1,230,2,0
20150606151453,1,1,45.9,3,1,-1,55,2,0,0,-1,2,1,2,-1,1,5,1,1,  2995671.475073,2,3,1,70,6,-1,2,2,1,-1,1,2,-1,320,-1,0
20150606151454,1,1,34.3,3,1,5,110,0,0,0,-1,1,2,1,3,2,-1,-1,1,  3556796.992594,2,3,1,64,6,-1,1,2,3,2,1,4,2,200,2,0
20150606151484,1,1,30.6,3,1,-1,242,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  1227146.171927,2,2,1,64,6,-1,1,2,1,2,1,5,2,178,-1,0
20150606151502,1,2,40.3,3,5,-1,10,2,0,0,-1,2,1,2,-1,1,1,2,1,  1952357.297228,1,5,1,64,6,2,1,2,1,-1,2,4,2,235,-1,0
20150606151504,1,3,23.6,3,2,-1,85,15,0,0,-1,1,1,2,-1,2,-1,-1,1,  2900577.323071,2,3,1,69,6,-1,1,2,1,2,2,2,2,160,-1,0
20150606151513,1,1,22.0,3,1,-1,210,0,0,0,-1,2,2,1,3,2,-1,-1,1,  6655302.072748,2,1,1,64,6,-1,-1,-1,2,-1,2,2,-1,128,-1,0
